start_second,duration,coverage_count,programs,match_url,transcript
2104,3,9,"BLOOMBERG_20160927_090000_Bloomberg_Surveillance, FOXNEWSW_20160927_030000_The_Kelly_File, MSNBCW_20160927_100000_Morning_Joe, MSNBCW_20160927_090000_First_Look, CNNW_20160927_210000_Situation_Room_With_Wolf_Blitzer, CNNW_20160927_140000_CNN_Newsroom_With_Carol_Costello, MSNBCW_20160927_160000_The_Place_for_Politics_2016, MSNBCW_20160927_040000_Live_Post_Debate, CNNW_20160928_030000_CNN_Tonight_With_Don_Lemon",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/2104/end/2107,"INVESTIGATIVE REPORTING THAT HE OWES ABOUT $650 MILLION TO"
2107,1,21,"BLOOMBERG_20160927_090000_Bloomberg_Surveillance, FOXNEWSW_20160927_030000_The_Kelly_File, FOXNEWSW_20160927_150000_Happening_Now, MSNBCW_20160927_190000_The_Place_for_Politics_2016, CNNW_20160927_130000_CNN_Newsroom_With_Carol_Costello, MSNBCW_20160927_100000_Morning_Joe, MSNBCW_20160927_100000_Morning_Joe, CNNW_20160927_110000_New_Day, CNNW_20160927_100000_New_Day, MSNBCW_20160927_210000_MTP_Daily, MSNBCW_20160927_090000_First_Look, CNNW_20160927_120000_New_Day, MSNBCW_20160927_130000_The_Place_for_Politics_2016, MSNBCW_20160927_150000_The_Place_for_Politics_2016, CNNW_20160927_210000_Situation_Room_With_Wolf_Blitzer, CNNW_20160928_010000_Anderson_Cooper_360, CNNW_20160927_190000_CNN_Newsroom_With_Brooke_Baldwin, CNNW_20160927_140000_CNN_Newsroom_With_Carol_Costello, MSNBCW_20160927_160000_The_Place_for_Politics_2016, MSNBCW_20160927_040000_Live_Post_Debate, CNNW_20160928_030000_CNN_Tonight_With_Don_Lemon",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/2107/end/2108,
2108,1,39,"MSNBCW_20160927_140000_The_Place_for_Politics_2016, CNBC_20160927_080000_Street_Signs, BLOOMBERG_20160927_090000_Bloomberg_Surveillance, FOXNEWSW_20160927_030000_The_Kelly_File, FOXNEWSW_20160927_150000_Happening_Now, MSNBCW_20160927_190000_The_Place_for_Politics_2016, CNNW_20160927_130000_CNN_Newsroom_With_Carol_Costello, CNBC_20160927_130000_Squawk_on_the_Street, CNBC_20160927_100000_Squawk_Box, CNNW_20160927_090000_New_Day, FOXNEWSW_20160927_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, FBC_20160927_210000_Risk_and_Reward_With_Deidre_Bolton, MSNBCW_20160927_100000_Morning_Joe, MSNBCW_20160927_100000_Morning_Joe, FOXNEWSW_20160927_160000_Outnumbered, CNNW_20160927_110000_New_Day, CNNW_20160927_100000_New_Day, CNBC_20160927_150000_Squawk_Alley, CNNW_20160927_170000_Wolf, MSNBCW_20160927_210000_MTP_Daily, CNNW_20160927_200000_The_Lead_With_Jake_Tapper, MSNBCW_20160927_090000_First_Look, CNNW_20160927_120000_New_Day, MSNBCW_20160927_130000_The_Place_for_Politics_2016, MSNBCW_20160927_150000_The_Place_for_Politics_2016, CNNW_20160927_210000_Situation_Room_With_Wolf_Blitzer, CNNW_20160928_010000_Anderson_Cooper_360, CNNW_20160927_190000_CNN_Newsroom_With_Brooke_Baldwin, CNNW_20160927_190000_CNN_Newsroom_With_Brooke_Baldwin, CNNW_20160927_230000_Erin_Burnett_OutFront, CNNW_20160927_140000_CNN_Newsroom_With_Carol_Costello, MSNBCW_20160927_200000_The_Place_for_Politics_2016, MSNBCW_20160927_160000_The_Place_for_Politics_2016, MSNBCW_20160928_000000_All_In_With_Chris_Hayes, FBC_20160927_180000_The_Intelligence_Report_With_Trish_Regan, MSNBCW_20160927_040000_Live_Post_Debate, MSNBCW_20160928_020000_The_Last_Word_With_Lawrence_ODonnell, CNNW_20160928_030000_CNN_Tonight_With_Don_Lemon, CNBC_20160927_023000_The_Profit",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/2108/end/2109,"WALL STREET AND"
2109,1,43,"MSNBCW_20160927_140000_The_Place_for_Politics_2016, CNBC_20160927_080000_Street_Signs, BLOOMBERG_20160927_090000_Bloomberg_Surveillance, FOXNEWSW_20160927_030000_The_Kelly_File, FOXNEWSW_20160927_150000_Happening_Now, MSNBCW_20160927_190000_The_Place_for_Politics_2016, CNNW_20160927_130000_CNN_Newsroom_With_Carol_Costello, CNBC_20160927_130000_Squawk_on_the_Street, CNBC_20160927_090000_Worldwide_Exchange, CNBC_20160927_100000_Squawk_Box, CNNW_20160927_090000_New_Day, FOXNEWSW_20160927_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, FBC_20160927_210000_Risk_and_Reward_With_Deidre_Bolton, MSNBCW_20160927_100000_Morning_Joe, MSNBCW_20160927_100000_Morning_Joe, FOXNEWSW_20160927_160000_Outnumbered, CNNW_20160927_110000_New_Day, FOXNEWSW_20160927_180000_The_Real_Story, CNNW_20160927_100000_New_Day, CNNW_20160927_100000_New_Day, CNBC_20160927_150000_Squawk_Alley, CNNW_20160927_170000_Wolf, MSNBCW_20160927_210000_MTP_Daily, CNNW_20160927_200000_The_Lead_With_Jake_Tapper, MSNBCW_20160927_090000_First_Look, CNNW_20160927_120000_New_Day, MSNBCW_20160927_130000_The_Place_for_Politics_2016, MSNBCW_20160927_150000_The_Place_for_Politics_2016, CNNW_20160927_210000_Situation_Room_With_Wolf_Blitzer, CNNW_20160928_010000_Anderson_Cooper_360, CNNW_20160927_190000_CNN_Newsroom_With_Brooke_Baldwin, CNNW_20160927_190000_CNN_Newsroom_With_Brooke_Baldwin, CNNW_20160927_230000_Erin_Burnett_OutFront, CNNW_20160927_140000_CNN_Newsroom_With_Carol_Costello, MSNBCW_20160927_200000_The_Place_for_Politics_2016, MSNBCW_20160927_160000_The_Place_for_Politics_2016, FOXNEWSW_20160927_200000_Your_World_With_Neil_Cavuto, MSNBCW_20160928_000000_All_In_With_Chris_Hayes, FBC_20160927_180000_The_Intelligence_Report_With_Trish_Regan, MSNBCW_20160927_040000_Live_Post_Debate, MSNBCW_20160928_020000_The_Last_Word_With_Lawrence_ODonnell, CNNW_20160928_030000_CNN_Tonight_With_Don_Lemon, CNBC_20160927_023000_The_Profit",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/2109/end/2110,"WALL STREET AND FOREIGN BANKS."
2110,2,46,"MSNBCW_20160927_140000_The_Place_for_Politics_2016, CNBC_20160927_080000_Street_Signs, BLOOMBERG_20160927_090000_Bloomberg_Surveillance, FOXNEWSW_20160927_030000_The_Kelly_File, FOXNEWSW_20160927_150000_Happening_Now, MSNBCW_20160927_190000_The_Place_for_Politics_2016, CNNW_20160927_130000_CNN_Newsroom_With_Carol_Costello, CNBC_20160927_130000_Squawk_on_the_Street, CNBC_20160927_090000_Worldwide_Exchange, CNBC_20160927_100000_Squawk_Box, CNBC_20160927_190000_Closing_Bell, CNNW_20160927_090000_New_Day, FOXNEWSW_20160927_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, FBC_20160927_210000_Risk_and_Reward_With_Deidre_Bolton, MSNBCW_20160927_100000_Morning_Joe, MSNBCW_20160927_100000_Morning_Joe, FOXNEWSW_20160927_160000_Outnumbered, CNNW_20160927_110000_New_Day, CNNW_20160927_110000_New_Day, FOXNEWSW_20160927_180000_The_Real_Story, CNNW_20160927_100000_New_Day, CNNW_20160927_100000_New_Day, CNBC_20160927_150000_Squawk_Alley, CNNW_20160927_170000_Wolf, MSNBCW_20160927_210000_MTP_Daily, CNNW_20160927_200000_The_Lead_With_Jake_Tapper, MSNBCW_20160927_090000_First_Look, CNNW_20160927_120000_New_Day, MSNBCW_20160927_130000_The_Place_for_Politics_2016, MSNBCW_20160927_150000_The_Place_for_Politics_2016, CNNW_20160927_160000_Inside_Politics, CNNW_20160927_210000_Situation_Room_With_Wolf_Blitzer, CNNW_20160928_010000_Anderson_Cooper_360, CNNW_20160927_190000_CNN_Newsroom_With_Brooke_Baldwin, CNNW_20160927_190000_CNN_Newsroom_With_Brooke_Baldwin, CNNW_20160927_230000_Erin_Burnett_OutFront, CNNW_20160927_140000_CNN_Newsroom_With_Carol_Costello, MSNBCW_20160927_200000_The_Place_for_Politics_2016, MSNBCW_20160927_160000_The_Place_for_Politics_2016, FOXNEWSW_20160927_200000_Your_World_With_Neil_Cavuto, MSNBCW_20160928_000000_All_In_With_Chris_Hayes, FBC_20160927_180000_The_Intelligence_Report_With_Trish_Regan, MSNBCW_20160927_040000_Live_Post_Debate, MSNBCW_20160928_020000_The_Last_Word_With_Lawrence_ODonnell, CNNW_20160928_030000_CNN_Tonight_With_Don_Lemon, CNBC_20160927_023000_The_Profit",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/2110/end/2112,"FOREIGN BANKS. OR MAYBE HE DOESN'T"
2112,1,41,"MSNBCW_20160927_140000_The_Place_for_Politics_2016, CNBC_20160927_080000_Street_Signs, BLOOMBERG_20160927_090000_Bloomberg_Surveillance, FOXNEWSW_20160927_030000_The_Kelly_File, FOXNEWSW_20160927_150000_Happening_Now, MSNBCW_20160927_190000_The_Place_for_Politics_2016, CNBC_20160927_130000_Squawk_on_the_Street, CNBC_20160927_090000_Worldwide_Exchange, CNBC_20160927_100000_Squawk_Box, CNBC_20160927_190000_Closing_Bell, FOXNEWSW_20160927_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, FBC_20160927_210000_Risk_and_Reward_With_Deidre_Bolton, MSNBCW_20160927_100000_Morning_Joe, MSNBCW_20160927_100000_Morning_Joe, FOXNEWSW_20160927_160000_Outnumbered, CNNW_20160927_110000_New_Day, CNNW_20160927_110000_New_Day, FOXNEWSW_20160927_180000_The_Real_Story, CNNW_20160927_100000_New_Day, CNNW_20160927_100000_New_Day, CNBC_20160927_150000_Squawk_Alley, CNNW_20160927_170000_Wolf, MSNBCW_20160927_210000_MTP_Daily, CNNW_20160927_200000_The_Lead_With_Jake_Tapper, MSNBCW_20160927_090000_First_Look, CNNW_20160927_120000_New_Day, MSNBCW_20160927_130000_The_Place_for_Politics_2016, CNNW_20160927_160000_Inside_Politics, CNNW_20160927_210000_Situation_Room_With_Wolf_Blitzer, CNNW_20160927_190000_CNN_Newsroom_With_Brooke_Baldwin, CNNW_20160927_190000_CNN_Newsroom_With_Brooke_Baldwin, CNNW_20160927_230000_Erin_Burnett_OutFront, MSNBCW_20160927_200000_The_Place_for_Politics_2016, MSNBCW_20160927_160000_The_Place_for_Politics_2016, FOXNEWSW_20160927_200000_Your_World_With_Neil_Cavuto, MSNBCW_20160928_000000_All_In_With_Chris_Hayes, FBC_20160927_180000_The_Intelligence_Report_With_Trish_Regan, MSNBCW_20160927_040000_Live_Post_Debate, MSNBCW_20160928_020000_The_Last_Word_With_Lawrence_ODonnell, CNNW_20160928_030000_CNN_Tonight_With_Don_Lemon, CNBC_20160927_023000_The_Profit",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/2112/end/2113,"WANT THE AMERICAN PEOPLE ALL OF YOU"
2113,1,36,"MSNBCW_20160927_140000_The_Place_for_Politics_2016, CNBC_20160927_080000_Street_Signs, BLOOMBERG_20160927_090000_Bloomberg_Surveillance, FOXNEWSW_20160927_150000_Happening_Now, MSNBCW_20160927_190000_The_Place_for_Politics_2016, CNBC_20160927_130000_Squawk_on_the_Street, CNBC_20160927_090000_Worldwide_Exchange, CNBC_20160927_100000_Squawk_Box, CNBC_20160927_190000_Closing_Bell, FOXNEWSW_20160927_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, FBC_20160927_210000_Risk_and_Reward_With_Deidre_Bolton, MSNBCW_20160927_100000_Morning_Joe, FOXNEWSW_20160927_160000_Outnumbered, CNNW_20160927_110000_New_Day, CNNW_20160927_110000_New_Day, FOXNEWSW_20160927_180000_The_Real_Story, CNNW_20160927_100000_New_Day, CNNW_20160927_100000_New_Day, CNBC_20160927_150000_Squawk_Alley, CNNW_20160927_170000_Wolf, MSNBCW_20160927_210000_MTP_Daily, CNNW_20160927_200000_The_Lead_With_Jake_Tapper, MSNBCW_20160927_090000_First_Look, CNNW_20160927_120000_New_Day, CNNW_20160927_160000_Inside_Politics, CNNW_20160927_190000_CNN_Newsroom_With_Brooke_Baldwin, CNNW_20160927_190000_CNN_Newsroom_With_Brooke_Baldwin, CNNW_20160927_230000_Erin_Burnett_OutFront, MSNBCW_20160927_160000_The_Place_for_Politics_2016, FOXNEWSW_20160927_200000_Your_World_With_Neil_Cavuto, MSNBCW_20160928_000000_All_In_With_Chris_Hayes, FBC_20160927_180000_The_Intelligence_Report_With_Trish_Regan, MSNBCW_20160927_040000_Live_Post_Debate, MSNBCW_20160928_020000_The_Last_Word_With_Lawrence_ODonnell, CNNW_20160928_030000_CNN_Tonight_With_Don_Lemon, CNBC_20160927_023000_The_Profit",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/2113/end/2114,"WANT THE AMERICAN PEOPLE ALL OF YOU WATCHING TONIGHT, TO"
2114,1,29,"MSNBCW_20160927_140000_The_Place_for_Politics_2016, CNBC_20160927_080000_Street_Signs, BLOOMBERG_20160927_090000_Bloomberg_Surveillance, MSNBCW_20160927_190000_The_Place_for_Politics_2016, CNBC_20160927_130000_Squawk_on_the_Street, CNBC_20160927_090000_Worldwide_Exchange, CNBC_20160927_100000_Squawk_Box, CNBC_20160927_190000_Closing_Bell, FOXNEWSW_20160927_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, FBC_20160927_210000_Risk_and_Reward_With_Deidre_Bolton, MSNBCW_20160927_100000_Morning_Joe, CNNW_20160927_110000_New_Day, FOXNEWSW_20160927_180000_The_Real_Story, CNNW_20160927_100000_New_Day, CNBC_20160927_150000_Squawk_Alley, CNNW_20160927_170000_Wolf, CNNW_20160927_200000_The_Lead_With_Jake_Tapper, MSNBCW_20160927_090000_First_Look, CNNW_20160927_160000_Inside_Politics, CNNW_20160927_190000_CNN_Newsroom_With_Brooke_Baldwin, CNNW_20160927_230000_Erin_Burnett_OutFront, MSNBCW_20160927_160000_The_Place_for_Politics_2016, FOXNEWSW_20160927_200000_Your_World_With_Neil_Cavuto, MSNBCW_20160928_000000_All_In_With_Chris_Hayes, FBC_20160927_180000_The_Intelligence_Report_With_Trish_Regan, MSNBCW_20160927_040000_Live_Post_Debate, MSNBCW_20160928_020000_The_Last_Word_With_Lawrence_ODonnell, CNNW_20160928_030000_CNN_Tonight_With_Don_Lemon, CNBC_20160927_023000_The_Profit",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/2114/end/2115,"WATCHING TONIGHT, TO"
2115,1,34,"MSNBCW_20160927_140000_The_Place_for_Politics_2016, CNNW_20160927_080000_Early_Start_With_John_Berman_and_Christine_Romans, CNBC_20160927_080000_Street_Signs, BLOOMBERG_20160927_090000_Bloomberg_Surveillance, FBC_20160927_100000_Mornings_With_Maria_Bartiromo, MSNBCW_20160927_190000_The_Place_for_Politics_2016, CNNW_20160927_130000_CNN_Newsroom_With_Carol_Costello, CNBC_20160927_130000_Squawk_on_the_Street, CNBC_20160927_090000_Worldwide_Exchange, CNBC_20160927_100000_Squawk_Box, CNBC_20160927_190000_Closing_Bell, FOXNEWSW_20160927_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, FBC_20160927_210000_Risk_and_Reward_With_Deidre_Bolton, MSNBCW_20160927_100000_Morning_Joe, CNNW_20160927_110000_New_Day, FOXNEWSW_20160927_180000_The_Real_Story, CNNW_20160927_100000_New_Day, CNBC_20160927_150000_Squawk_Alley, CNNW_20160927_170000_Wolf, CNNW_20160927_200000_The_Lead_With_Jake_Tapper, MSNBCW_20160927_090000_First_Look, FOXNEWSW_20160927_220000_Special_Report_With_Bret_Baier, CNNW_20160927_160000_Inside_Politics, CNNW_20160927_190000_CNN_Newsroom_With_Brooke_Baldwin, CNNW_20160927_230000_Erin_Burnett_OutFront, CNNW_20160927_150000_At_This_Hour_With_Berman_and_Bolduan, FOXNEWSW_20160927_200000_Your_World_With_Neil_Cavuto, MSNBCW_20160928_000000_All_In_With_Chris_Hayes, FBC_20160927_180000_The_Intelligence_Report_With_Trish_Regan, MSNBCW_20160927_040000_Live_Post_Debate, MSNBCW_20160928_020000_The_Last_Word_With_Lawrence_ODonnell, CNNW_20160928_030000_CNN_Tonight_With_Don_Lemon, CNBC_20160927_023000_The_Profit, MSNBCW_20160927_170000_The_Place_for_Politics_2016",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/2115/end/2116,"KNOW THAT HE'S PAID"
2116,6,35,"MSNBCW_20160927_140000_The_Place_for_Politics_2016, CNNW_20160927_080000_Early_Start_With_John_Berman_and_Christine_Romans, CNBC_20160927_080000_Street_Signs, BLOOMBERG_20160927_090000_Bloomberg_Surveillance, FBC_20160927_100000_Mornings_With_Maria_Bartiromo, MSNBCW_20160927_190000_The_Place_for_Politics_2016, CNNW_20160927_130000_CNN_Newsroom_With_Carol_Costello, CNBC_20160927_130000_Squawk_on_the_Street, CNBC_20160927_090000_Worldwide_Exchange, CNBC_20160927_100000_Squawk_Box, CNBC_20160927_190000_Closing_Bell, FOXNEWSW_20160927_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, FBC_20160927_210000_Risk_and_Reward_With_Deidre_Bolton, MSNBCW_20160927_100000_Morning_Joe, CNNW_20160927_110000_New_Day, FOXNEWSW_20160927_180000_The_Real_Story, CNNW_20160927_100000_New_Day, CNBC_20160927_150000_Squawk_Alley, CNNW_20160927_170000_Wolf, CNNW_20160927_200000_The_Lead_With_Jake_Tapper, MSNBCW_20160927_090000_First_Look, FOXNEWSW_20160927_220000_Special_Report_With_Bret_Baier, CNNW_20160927_160000_Inside_Politics, CNNW_20160927_190000_CNN_Newsroom_With_Brooke_Baldwin, CNNW_20160927_230000_Erin_Burnett_OutFront, CNNW_20160927_220000_Situation_Room_With_Wolf_Blitzer, CNNW_20160927_150000_At_This_Hour_With_Berman_and_Bolduan, FOXNEWSW_20160927_200000_Your_World_With_Neil_Cavuto, MSNBCW_20160928_000000_All_In_With_Chris_Hayes, FBC_20160927_180000_The_Intelligence_Report_With_Trish_Regan, MSNBCW_20160927_040000_Live_Post_Debate, MSNBCW_20160928_020000_The_Last_Word_With_Lawrence_ODonnell, CNNW_20160928_030000_CNN_Tonight_With_Don_Lemon, CNBC_20160927_023000_The_Profit, MSNBCW_20160927_170000_The_Place_for_Politics_2016",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/2116/end/2122,"KNOW THAT HE'S PAID NOTHING IN FEDERAL TAXES BECAUSE THE ONLY YEARS THAT ANYBODY'S EVER SEEN WERE A COUPLE OF YEARS WHEN"
2122,1,34,"MSNBCW_20160927_140000_The_Place_for_Politics_2016, CNNW_20160927_080000_Early_Start_With_John_Berman_and_Christine_Romans, CNBC_20160927_080000_Street_Signs, BLOOMBERG_20160927_090000_Bloomberg_Surveillance, FBC_20160927_100000_Mornings_With_Maria_Bartiromo, MSNBCW_20160927_190000_The_Place_for_Politics_2016, CNNW_20160927_130000_CNN_Newsroom_With_Carol_Costello, CNBC_20160927_130000_Squawk_on_the_Street, CNBC_20160927_090000_Worldwide_Exchange, CNBC_20160927_100000_Squawk_Box, CNBC_20160927_190000_Closing_Bell, FOXNEWSW_20160927_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, FBC_20160927_210000_Risk_and_Reward_With_Deidre_Bolton, MSNBCW_20160927_100000_Morning_Joe, CNNW_20160927_110000_New_Day, FOXNEWSW_20160927_180000_The_Real_Story, CNNW_20160927_100000_New_Day, CNBC_20160927_150000_Squawk_Alley, CNNW_20160927_170000_Wolf, CNNW_20160927_200000_The_Lead_With_Jake_Tapper, MSNBCW_20160927_090000_First_Look, FOXNEWSW_20160927_220000_Special_Report_With_Bret_Baier, CNNW_20160927_160000_Inside_Politics, CNNW_20160927_190000_CNN_Newsroom_With_Brooke_Baldwin, CNNW_20160927_230000_Erin_Burnett_OutFront, CNNW_20160927_220000_Situation_Room_With_Wolf_Blitzer, CNNW_20160927_150000_At_This_Hour_With_Berman_and_Bolduan, FOXNEWSW_20160927_200000_Your_World_With_Neil_Cavuto, MSNBCW_20160928_000000_All_In_With_Chris_Hayes, FBC_20160927_180000_The_Intelligence_Report_With_Trish_Regan, MSNBCW_20160928_020000_The_Last_Word_With_Lawrence_ODonnell, CNNW_20160928_030000_CNN_Tonight_With_Don_Lemon, CNBC_20160927_023000_The_Profit, MSNBCW_20160927_170000_The_Place_for_Politics_2016",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/2122/end/2123,"COUPLE OF YEARS WHEN HE HAD TO TURN THEM"
2123,1,33,"MSNBCW_20160927_140000_The_Place_for_Politics_2016, CNNW_20160927_080000_Early_Start_With_John_Berman_and_Christine_Romans, CNBC_20160927_080000_Street_Signs, BLOOMBERG_20160927_090000_Bloomberg_Surveillance, FBC_20160927_100000_Mornings_With_Maria_Bartiromo, MSNBCW_20160927_190000_The_Place_for_Politics_2016, CNNW_20160927_130000_CNN_Newsroom_With_Carol_Costello, CNBC_20160927_130000_Squawk_on_the_Street, CNBC_20160927_090000_Worldwide_Exchange, CNBC_20160927_100000_Squawk_Box, CNBC_20160927_190000_Closing_Bell, FOXNEWSW_20160927_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, FBC_20160927_210000_Risk_and_Reward_With_Deidre_Bolton, MSNBCW_20160927_100000_Morning_Joe, CNNW_20160927_110000_New_Day, FOXNEWSW_20160927_180000_The_Real_Story, CNNW_20160927_100000_New_Day, CNBC_20160927_150000_Squawk_Alley, CNNW_20160927_170000_Wolf, CNNW_20160927_200000_The_Lead_With_Jake_Tapper, FOXNEWSW_20160927_220000_Special_Report_With_Bret_Baier, CNNW_20160927_160000_Inside_Politics, CNNW_20160927_190000_CNN_Newsroom_With_Brooke_Baldwin, CNNW_20160927_230000_Erin_Burnett_OutFront, CNNW_20160927_220000_Situation_Room_With_Wolf_Blitzer, CNNW_20160927_150000_At_This_Hour_With_Berman_and_Bolduan, FOXNEWSW_20160927_200000_Your_World_With_Neil_Cavuto, MSNBCW_20160928_000000_All_In_With_Chris_Hayes, FBC_20160927_180000_The_Intelligence_Report_With_Trish_Regan, MSNBCW_20160928_020000_The_Last_Word_With_Lawrence_ODonnell, CNNW_20160928_030000_CNN_Tonight_With_Don_Lemon, CNBC_20160927_023000_The_Profit, MSNBCW_20160927_170000_The_Place_for_Politics_2016",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/2123/end/2124,"HE HAD TO TURN THEM OVER TO STATE"
2124,1,31,"CNNW_20160927_080000_Early_Start_With_John_Berman_and_Christine_Romans, CNBC_20160927_080000_Street_Signs, BLOOMBERG_20160927_090000_Bloomberg_Surveillance, FBC_20160927_100000_Mornings_With_Maria_Bartiromo, MSNBCW_20160927_190000_The_Place_for_Politics_2016, CNNW_20160927_130000_CNN_Newsroom_With_Carol_Costello, CNBC_20160927_130000_Squawk_on_the_Street, CNBC_20160927_090000_Worldwide_Exchange, CNBC_20160927_100000_Squawk_Box, CNBC_20160927_190000_Closing_Bell, FOXNEWSW_20160927_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, FBC_20160927_210000_Risk_and_Reward_With_Deidre_Bolton, MSNBCW_20160927_100000_Morning_Joe, CNNW_20160927_110000_New_Day, FOXNEWSW_20160927_180000_The_Real_Story, CNNW_20160927_100000_New_Day, CNBC_20160927_150000_Squawk_Alley, CNNW_20160927_170000_Wolf, CNNW_20160927_200000_The_Lead_With_Jake_Tapper, FOXNEWSW_20160927_220000_Special_Report_With_Bret_Baier, CNNW_20160927_160000_Inside_Politics, CNNW_20160928_010000_Anderson_Cooper_360, CNNW_20160927_220000_Situation_Room_With_Wolf_Blitzer, CNNW_20160927_150000_At_This_Hour_With_Berman_and_Bolduan, FOXNEWSW_20160927_200000_Your_World_With_Neil_Cavuto, MSNBCW_20160928_000000_All_In_With_Chris_Hayes, FBC_20160927_180000_The_Intelligence_Report_With_Trish_Regan, MSNBCW_20160928_020000_The_Last_Word_With_Lawrence_ODonnell, CNNW_20160928_030000_CNN_Tonight_With_Don_Lemon, CNBC_20160927_023000_The_Profit, MSNBCW_20160927_170000_The_Place_for_Politics_2016",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/2124/end/2125,"OVER TO STATE AUTHORITIES WHEN HE"
2125,1,25,"CNNW_20160927_080000_Early_Start_With_John_Berman_and_Christine_Romans, CNBC_20160927_080000_Street_Signs, BLOOMBERG_20160927_090000_Bloomberg_Surveillance, FBC_20160927_100000_Mornings_With_Maria_Bartiromo, CNNW_20160927_130000_CNN_Newsroom_With_Carol_Costello, CNBC_20160927_130000_Squawk_on_the_Street, CNBC_20160927_090000_Worldwide_Exchange, CNBC_20160927_100000_Squawk_Box, FBC_20160927_210000_Risk_and_Reward_With_Deidre_Bolton, MSNBCW_20160927_100000_Morning_Joe, CNNW_20160927_110000_New_Day, FOXNEWSW_20160927_180000_The_Real_Story, CNNW_20160927_100000_New_Day, CNBC_20160927_150000_Squawk_Alley, MSNBCW_20160927_210000_MTP_Daily, CNNW_20160927_200000_The_Lead_With_Jake_Tapper, FOXNEWSW_20160927_220000_Special_Report_With_Bret_Baier, CNNW_20160927_160000_Inside_Politics, CNNW_20160928_010000_Anderson_Cooper_360, CNNW_20160927_220000_Situation_Room_With_Wolf_Blitzer, CNNW_20160927_150000_At_This_Hour_With_Berman_and_Bolduan, FOXNEWSW_20160927_200000_Your_World_With_Neil_Cavuto, CNNW_20160928_030000_CNN_Tonight_With_Don_Lemon, CNBC_20160927_023000_The_Profit, MSNBCW_20160927_170000_The_Place_for_Politics_2016",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/2125/end/2126,"AUTHORITIES WHEN HE WAS TRYING TO GET A"
2126,1,17,"BLOOMBERG_20160927_090000_Bloomberg_Surveillance, FBC_20160927_100000_Mornings_With_Maria_Bartiromo, CNNW_20160927_130000_CNN_Newsroom_With_Carol_Costello, CNBC_20160927_130000_Squawk_on_the_Street, CNBC_20160927_090000_Worldwide_Exchange, MSNBCW_20160927_100000_Morning_Joe, CNNW_20160927_110000_New_Day, FOXNEWSW_20160927_180000_The_Real_Story, CNNW_20160927_100000_New_Day, CNBC_20160927_150000_Squawk_Alley, MSNBCW_20160927_210000_MTP_Daily, FOXNEWSW_20160927_220000_Special_Report_With_Bret_Baier, CNNW_20160927_160000_Inside_Politics, CNNW_20160928_010000_Anderson_Cooper_360, CNNW_20160927_220000_Situation_Room_With_Wolf_Blitzer, CNNW_20160928_030000_CNN_Tonight_With_Don_Lemon, CNBC_20160927_023000_The_Profit",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/2126/end/2127,"WAS TRYING TO GET A CASINO LICENSE AND"
