debate_media,coverage_media,channel,network,location,channel_type,program,coverage_time_utc,debate_start_second,coverage_start_second,duration,match_url,transcript
PolAd_DonaldTrump_HillaryClinton_xz04u,KYW_20161008_090000_Eyewitness_News_at_5,KYW,CBS,Philadelphia,local,Eyewitness_News_at_5,"10/08/2016 09:34:28",14.4,2068.7,5.1,https://archive.org/details/KYW_20161008_090000_Eyewitness_News_at_5#start/2068.7/end/2073.8,
PolAd_DonaldTrump_HillaryClinton_xz04u,FOXNEWSW_20161008_100000_Fox_and_Friends_Saturday,FOXNEWSW,"FOX News",SF/Oakland/SJ,cable,Fox_and_Friends_Saturday,"10/08/2016 12:06:11",3,7571.6,6.6,https://archive.org/details/FOXNEWSW_20161008_100000_Fox_and_Friends_Saturday#start/7571.6/end/7578.2,
PolAd_DonaldTrump_HillaryClinton_xz04u,FOXNEWSW_20161008_100000_Fox_and_Friends_Saturday,FOXNEWSW,"FOX News",SF/Oakland/SJ,cable,Fox_and_Friends_Saturday,"10/08/2016 13:05:13",3.3,11113.4,6.3,https://archive.org/details/FOXNEWSW_20161008_100000_Fox_and_Friends_Saturday#start/11113.4/end/11119.7,
PolAd_DonaldTrump_HillaryClinton_xz04u,FOXNEWSW_20161008_100000_Fox_and_Friends_Saturday,FOXNEWSW,"FOX News",SF/Oakland/SJ,cable,Fox_and_Friends_Saturday,"10/08/2016 12:51:11",71.4,10271.3,10,https://archive.org/details/FOXNEWSW_20161008_100000_Fox_and_Friends_Saturday#start/10271.3/end/10281.3,
PolAd_DonaldTrump_HillaryClinton_xz04u,FOXNEWSW_20161008_180000_Americas_Election_HQ,FOXNEWSW,"FOX News",SF/Oakland/SJ,cable,Americas_Election_HQ,"10/08/2016 18:03:26",3,206.7,17.4,https://archive.org/details/FOXNEWSW_20161008_180000_Americas_Election_HQ#start/206.7/end/224.1,
PolAd_DonaldTrump_HillaryClinton_xz04u,FOXNEWSW_20161008_180000_Americas_Election_HQ,FOXNEWSW,"FOX News",SF/Oakland/SJ,cable,Americas_Election_HQ,"10/08/2016 18:03:45",77.3,225.4,4.9,https://archive.org/details/FOXNEWSW_20161008_180000_Americas_Election_HQ#start/225.4/end/230.3,
PolAd_DonaldTrump_HillaryClinton_xz04u,MSNBCW_20161008_110000_The_Place_for_Politics_2016,MSNBCW,MSNBC,SF/Oakland/SJ,cable,The_Place_for_Politics_2016,"10/08/2016 11:03:55",3.3,235.7,83.3,https://archive.org/details/MSNBCW_20161008_110000_The_Place_for_Politics_2016#start/235.7/end/319,
PolAd_DonaldTrump_HillaryClinton_xz04u,MSNBCW_20161008_110000_The_Place_for_Politics_2016,MSNBCW,MSNBC,SF/Oakland/SJ,cable,The_Place_for_Politics_2016,"10/08/2016 11:23:35",17.9,1415.3,2.5,https://archive.org/details/MSNBCW_20161008_110000_The_Place_for_Politics_2016#start/1415.3/end/1417.8,
PolAd_DonaldTrump_HillaryClinton_xz04u,KSAZ_20161008_040000_FOX_10_News__9pm,KSAZ,FOX,Phoenix,local,FOX_10_News__9pm,"10/08/2016 04:47:36",3.3,2856.3,17.6,https://archive.org/details/KSAZ_20161008_040000_FOX_10_News__9pm#start/2856.3/end/2873.9,
PolAd_DonaldTrump_HillaryClinton_xz04u,CNNW_20161008_060000_Unfinished_Business_The_Essential_Hillary_Clinton,CNNW,CNN,SF/Oakland/SJ,cable,Unfinished_Business_The_Essential_Hillary_Clinton,"10/08/2016 07:31:23",5.5,5483.9,81.1,https://archive.org/details/CNNW_20161008_060000_Unfinished_Business_The_Essential_Hillary_Clinton#start/5483.9/end/5565,
PolAd_DonaldTrump_HillaryClinton_xz04u,CNNW_20161008_080000_CNN_Newsroom_Live,CNNW,CNN,SF/Oakland/SJ,cable,CNN_Newsroom_Live,"10/08/2016 08:31:15",5.5,1875.3,77.6,https://archive.org/details/CNNW_20161008_080000_CNN_Newsroom_Live#start/1875.3/end/1952.9,
PolAd_DonaldTrump_HillaryClinton_xz04u,CNNW_20161008_200000_CNN_Newsroom_With_Poppy_Harlow,CNNW,CNN,SF/Oakland/SJ,cable,CNN_Newsroom_With_Poppy_Harlow,"10/08/2016 20:02:16",5.5,136.6,13.9,https://archive.org/details/CNNW_20161008_200000_CNN_Newsroom_With_Poppy_Harlow#start/136.6/end/150.5,
PolAd_DonaldTrump_HillaryClinton_xz04u,CNNW_20161008_200000_CNN_Newsroom_With_Poppy_Harlow,CNNW,CNN,SF/Oakland/SJ,cable,CNN_Newsroom_With_Poppy_Harlow,"10/08/2016 20:02:33",71,153.4,14.4,https://archive.org/details/CNNW_20161008_200000_CNN_Newsroom_With_Poppy_Harlow#start/153.4/end/167.8,
PolAd_DonaldTrump_HillaryClinton_xz04u,WRAL_20161008_120000_Today,WRAL,NBC,RDF/NC,local,Today,"10/08/2016 12:30:58",5.5,1858.4,14.9,https://archive.org/details/WRAL_20161008_120000_Today#start/1858.4/end/1873.3,
PolAd_DonaldTrump_HillaryClinton_xz04u,WRAL_20161008_120000_Today,WRAL,NBC,RDF/NC,local,Today,"10/08/2016 12:05:07",84.7,307.9,3.7,https://archive.org/details/WRAL_20161008_120000_Today#start/307.9/end/311.6,
PolAd_DonaldTrump_HillaryClinton_xz04u,CNNW_20161008_090000_CNN_Newsroom_Live,CNNW,CNN,SF/Oakland/SJ,cable,CNN_Newsroom_Live,"10/08/2016 09:16:45",5.5,1005.5,14.7,https://archive.org/details/CNNW_20161008_090000_CNN_Newsroom_Live#start/1005.5/end/1020.2,
PolAd_DonaldTrump_HillaryClinton_xz04u,CNNW_20161008_090000_CNN_Newsroom_Live,CNNW,CNN,SF/Oakland/SJ,cable,CNN_Newsroom_Live,"10/08/2016 09:33:19",13,1999.1,7.4,https://archive.org/details/CNNW_20161008_090000_CNN_Newsroom_Live#start/1999.1/end/2006.5,
PolAd_DonaldTrump_HillaryClinton_xz04u,CNNW_20161008_090000_CNN_Newsroom_Live,CNNW,CNN,SF/Oakland/SJ,cable,CNN_Newsroom_Live,"10/08/2016 09:03:26",77.6,206.7,5.3,https://archive.org/details/CNNW_20161008_090000_CNN_Newsroom_Live#start/206.7/end/212,
PolAd_DonaldTrump_HillaryClinton_xz04u,KNTV_20161008_120000_Today,KNTV,NBC,SF/Oakland/SJ,local,Today,"10/08/2016 12:31:50",5.5,1910.2,14.9,https://archive.org/details/KNTV_20161008_120000_Today#start/1910.2/end/1925.1,
PolAd_DonaldTrump_HillaryClinton_xz04u,KNTV_20161008_120000_Today,KNTV,NBC,SF/Oakland/SJ,local,Today,"10/08/2016 13:03:43",13.6,3823.5,2.6,https://archive.org/details/KNTV_20161008_120000_Today#start/3823.5/end/3826.1,
PolAd_DonaldTrump_HillaryClinton_xz04u,KNTV_20161008_120000_Today,KNTV,NBC,SF/Oakland/SJ,local,Today,"10/08/2016 13:04:01",77.3,3841.3,10.6,https://archive.org/details/KNTV_20161008_120000_Today#start/3841.3/end/3851.9,
PolAd_DonaldTrump_HillaryClinton_xz04u,KFXA_20161009_130000_Fox_News_Sunday_With_Chris_Wallace,KFXA,FOX,"Cedar Rapids",local,Fox_News_Sunday_With_Chris_Wallace,"10/09/2016 13:04:50",5.5,290.9,14.9,https://archive.org/details/KFXA_20161009_130000_Fox_News_Sunday_With_Chris_Wallace#start/290.9/end/305.8,
PolAd_DonaldTrump_HillaryClinton_xz04u,KFXA_20161009_130000_Fox_News_Sunday_With_Chris_Wallace,KFXA,FOX,"Cedar Rapids",local,Fox_News_Sunday_With_Chris_Wallace,"10/09/2016 13:20:16",51.2,1216.4,6.1,https://archive.org/details/KFXA_20161009_130000_Fox_News_Sunday_With_Chris_Wallace#start/1216.4/end/1222.5,
PolAd_DonaldTrump_HillaryClinton_xz04u,FOXNEWSW_20161008_220000_Special_Report_With_Bret_Baier,FOXNEWSW,"FOX News",SF/Oakland/SJ,cable,Special_Report_With_Bret_Baier,"10/08/2016 22:36:30",5.5,2190.4,14.9,https://archive.org/details/FOXNEWSW_20161008_220000_Special_Report_With_Bret_Baier#start/2190.4/end/2205.3,
PolAd_DonaldTrump_HillaryClinton_xz04u,FOXNEWSW_20161008_220000_Special_Report_With_Bret_Baier,FOXNEWSW,"FOX News",SF/Oakland/SJ,cable,Special_Report_With_Bret_Baier,"10/08/2016 22:04:21",70.7,261.9,11.4,https://archive.org/details/FOXNEWSW_20161008_220000_Special_Report_With_Bret_Baier#start/261.9/end/273.3,
PolAd_DonaldTrump_HillaryClinton_xz04u,WTXF_20161008_110000_Good_Day_Philadelphia_Weekend,WTXF,FOX,Philadelphia,local,Good_Day_Philadelphia_Weekend,"10/08/2016 11:03:55",5.6,235.3,14.6,https://archive.org/details/WTXF_20161008_110000_Good_Day_Philadelphia_Weekend#start/235.3/end/249.9,
PolAd_DonaldTrump_HillaryClinton_xz04u,WTXF_20161008_110000_Good_Day_Philadelphia_Weekend,WTXF,FOX,Philadelphia,local,Good_Day_Philadelphia_Weekend,"10/08/2016 12:02:49",8.1,3769.3,11.4,https://archive.org/details/WTXF_20161008_110000_Good_Day_Philadelphia_Weekend#start/3769.3/end/3780.7,
PolAd_DonaldTrump_HillaryClinton_xz04u,WTXF_20161008_110000_Good_Day_Philadelphia_Weekend,WTXF,FOX,Philadelphia,local,Good_Day_Philadelphia_Weekend,"10/08/2016 12:03:03",45.7,3783,3,https://archive.org/details/WTXF_20161008_110000_Good_Day_Philadelphia_Weekend#start/3783/end/3786,
PolAd_DonaldTrump_HillaryClinton_xz04u,WISN_20161008_100000_WISN_12_News_This_WeekendSaturday,WISN,ABC,Milwaukee,local,WISN_12_News_This_WeekendSaturday,"10/08/2016 10:31:48",5.6,1908,14.8,https://archive.org/details/WISN_20161008_100000_WISN_12_News_This_WeekendSaturday#start/1908/end/1922.8,
PolAd_DonaldTrump_HillaryClinton_xz04u,WISN_20161008_100000_WISN_12_News_This_WeekendSaturday,WISN,ABC,Milwaukee,local,WISN_12_News_This_WeekendSaturday,"10/08/2016 10:01:55",52.7,115.8,4.3,https://archive.org/details/WISN_20161008_100000_WISN_12_News_This_WeekendSaturday#start/115.8/end/120.1,
PolAd_DonaldTrump_HillaryClinton_xz04u,KPIX_20161008_120000_CBS_This_Morning,KPIX,CBS,SF/Oakland/SJ,local,CBS_This_Morning,"10/08/2016 13:03:01",5.6,3781,14.6,https://archive.org/details/KPIX_20161008_120000_CBS_This_Morning#start/3781/end/3795.6,
PolAd_DonaldTrump_HillaryClinton_xz04u,KPIX_20161008_120000_CBS_This_Morning,KPIX,CBS,SF/Oakland/SJ,local,CBS_This_Morning,"10/08/2016 12:04:39",45.7,279.8,2.5,https://archive.org/details/KPIX_20161008_120000_CBS_This_Morning#start/279.8/end/282.3,
PolAd_DonaldTrump_HillaryClinton_xz04u,KPIX_20161008_120000_CBS_This_Morning,KPIX,CBS,SF/Oakland/SJ,local,CBS_This_Morning,"10/08/2016 12:01:04",77.6,64.3,5,https://archive.org/details/KPIX_20161008_120000_CBS_This_Morning#start/64.3/end/69.3,
PolAd_DonaldTrump_HillaryClinton_xz04u,KLAS_20161008_130000_CBS_This_Morning,KLAS,CBS,"Las Vegas",local,CBS_This_Morning,"10/08/2016 13:02:59",5.6,179.1,10.6,https://archive.org/details/KLAS_20161008_130000_CBS_This_Morning#start/179.1/end/189.7,
PolAd_DonaldTrump_HillaryClinton_xz04u,KPIX_20161008_083700_KPIX_5_News_at_11PM,KPIX,CBS,SF/Oakland/SJ,local,KPIX_5_News_at_11PM,"10/08/2016 08:39:43",5.6,163.9,12.7,https://archive.org/details/KPIX_20161008_083700_KPIX_5_News_at_11PM#start/163.9/end/176.6,
PolAd_DonaldTrump_HillaryClinton_xz04u,WPVI_20161008_110000_Action_News_Weekend_7AM,WPVI,ABC,Philadelphia,local,Action_News_Weekend_7AM,"10/08/2016 11:33:33",5.7,2013.5,13.8,https://archive.org/details/WPVI_20161008_110000_Action_News_Weekend_7AM#start/2013.5/end/2027.3,
PolAd_DonaldTrump_HillaryClinton_xz04u,KDVR_20161009_040000_FOX_31_Denver_News_at_10_PM,KDVR,Fox,Denver,local,FOX_31_Denver_News_at_10_PM,"10/09/2016 04:12:08",5.7,728.5,12.4,https://archive.org/details/KDVR_20161009_040000_FOX_31_Denver_News_at_10_PM#start/728.5/end/740.9,
PolAd_DonaldTrump_HillaryClinton_xz04u,CNNW_20161008_120000_New_Day_Saturday,CNNW,CNN,SF/Oakland/SJ,cable,New_Day_Saturday,"10/08/2016 12:02:20",5.7,140.4,14.5,https://archive.org/details/CNNW_20161008_120000_New_Day_Saturday#start/140.4/end/154.9,
PolAd_DonaldTrump_HillaryClinton_xz04u,CNNW_20161008_120000_New_Day_Saturday,CNNW,CNN,SF/Oakland/SJ,cable,New_Day_Saturday,"10/08/2016 12:30:29",8.7,1829.9,73.2,https://archive.org/details/CNNW_20161008_120000_New_Day_Saturday#start/1829.9/end/1903.1,
PolAd_DonaldTrump_HillaryClinton_xz04u,KSAZ_20161009_140000_Fox_News_Sunday_With_Chris_Wallace,KSAZ,FOX,Phoenix,local,Fox_News_Sunday_With_Chris_Wallace,"10/09/2016 14:04:51",5.7,291,11.1,https://archive.org/details/KSAZ_20161009_140000_Fox_News_Sunday_With_Chris_Wallace#start/291/end/302.1,
PolAd_DonaldTrump_HillaryClinton_xz04u,KSAZ_20161009_140000_Fox_News_Sunday_With_Chris_Wallace,KSAZ,FOX,Phoenix,local,Fox_News_Sunday_With_Chris_Wallace,"10/09/2016 14:20:16",51.2,1216.3,6.2,https://archive.org/details/KSAZ_20161009_140000_Fox_News_Sunday_With_Chris_Wallace#start/1216.3/end/1222.5,
PolAd_DonaldTrump_HillaryClinton_xz04u,MSNBCW_20161008_060000_Hillary_Clinton_It_Takes_a_Country,MSNBCW,MSNBC,SF/Oakland/SJ,cable,Hillary_Clinton_It_Takes_a_Country,"10/08/2016 06:11:40",5.7,700.6,81,https://archive.org/details/MSNBCW_20161008_060000_Hillary_Clinton_It_Takes_a_Country#start/700.6/end/781.6,
PolAd_DonaldTrump_HillaryClinton_xz04u,MSNBCW_20161008_060000_Hillary_Clinton_It_Takes_a_Country,MSNBCW,MSNBC,SF/Oakland/SJ,cable,Hillary_Clinton_It_Takes_a_Country,"10/08/2016 06:33:32",8.1,2012.2,73.3,https://archive.org/details/MSNBCW_20161008_060000_Hillary_Clinton_It_Takes_a_Country#start/2012.2/end/2085.5,
