start_second,duration,coverage_count,programs,match_url,transcript
3319,1,12,"CNNW_20161020_130000_CNN_Newsroom_With_Carol_Costello, CNNW_20161020_160000_At_This_Hour_With_Berman_and_Bolduan, MSNBCW_20161020_050000_MSNBC_Live_Post_Debate, CNNW_20161020_090000_New_Day, CNNW_20161020_100000_New_Day, CNNW_20161020_120000_New_Day, CNNW_20161020_110000_New_Day, FOXNEWSW_20161020_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, FBC_20161020_090000_FBN_AM, FBC_20161020_090000_FBN_AM, CNNW_20161020_150000_At_This_Hour_With_Berman_and_Bolduan, CNNW_20161020_210000_Situation_Room_With_Wolf_Blitzer",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3319/end/3320,
3320,4,13,"CNNW_20161020_130000_CNN_Newsroom_With_Carol_Costello, CNNW_20161020_160000_At_This_Hour_With_Berman_and_Bolduan, MSNBCW_20161020_050000_MSNBC_Live_Post_Debate, CNNW_20161020_090000_New_Day, CNNW_20161020_230000_Erin_Burnett_OutFront, CNNW_20161020_100000_New_Day, CNNW_20161020_120000_New_Day, CNNW_20161020_110000_New_Day, FOXNEWSW_20161020_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, FBC_20161020_090000_FBN_AM, FBC_20161020_090000_FBN_AM, CNNW_20161020_150000_At_This_Hour_With_Berman_and_Bolduan, CNNW_20161020_210000_Situation_Room_With_Wolf_Blitzer",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3320/end/3324,"THIS CAMPAIGN."
3324,4,9,"CNNW_20161020_130000_CNN_Newsroom_With_Carol_Costello, CNNW_20161020_160000_At_This_Hour_With_Berman_and_Bolduan, MSNBCW_20161020_050000_MSNBC_Live_Post_Debate, CNNW_20161020_090000_New_Day, CNNW_20161020_100000_New_Day, CNNW_20161020_120000_New_Day, CNNW_20161020_110000_New_Day, CNNW_20161020_150000_At_This_Hour_With_Berman_and_Bolduan, CNNW_20161020_210000_Situation_Room_With_Wolf_Blitzer",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3324/end/3328,"DONALD THINKS BELITTLING WOMEN MAKES HIM BIGGER. HE GOES AFTER THEIR DIGNITY"
3328,1,8,"CNNW_20161020_130000_CNN_Newsroom_With_Carol_Costello, MSNBCW_20161020_050000_MSNBC_Live_Post_Debate, CNNW_20161020_090000_New_Day, CNNW_20161020_100000_New_Day, CNNW_20161020_120000_New_Day, CNNW_20161020_110000_New_Day, CNNW_20161020_150000_At_This_Hour_With_Berman_and_Bolduan, CNNW_20161020_210000_Situation_Room_With_Wolf_Blitzer",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3328/end/3329,"THEIR SELF WORTH, I DON'T THINK"
3329,1,7,"CNNW_20161020_130000_CNN_Newsroom_With_Carol_Costello, MSNBCW_20161020_050000_MSNBC_Live_Post_Debate, CNNW_20161020_090000_New_Day, CNNW_20161020_100000_New_Day, CNNW_20161020_120000_New_Day, CNNW_20161020_110000_New_Day, CNNW_20161020_150000_At_This_Hour_With_Berman_and_Bolduan",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3329/end/3330,"THEIR SELF WORTH, I DON'T THINK"
3330,4,8,"CNNW_20161020_130000_CNN_Newsroom_With_Carol_Costello, FBC_20161020_100000_Mornings_With_Maria_Bartiromo, MSNBCW_20161020_050000_MSNBC_Live_Post_Debate, CNNW_20161020_090000_New_Day, CNNW_20161020_100000_New_Day, CNNW_20161020_120000_New_Day, CNNW_20161020_110000_New_Day, CNNW_20161020_150000_At_This_Hour_With_Berman_and_Bolduan",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3330/end/3334,"THERE IS A WOMAN ANYWHERE WHO DOESN'T KNOW WHO THAT FEELS LIKE."
3334,1,4,"CNNW_20161020_130000_CNN_Newsroom_With_Carol_Costello, MSNBCW_20161020_050000_MSNBC_Live_Post_Debate, CNNW_20161020_090000_New_Day, CNNW_20161020_120000_New_Day",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3334/end/3335,LIKE.
3335,1,3,"CNNW_20161020_130000_CNN_Newsroom_With_Carol_Costello, MSNBCW_20161020_050000_MSNBC_Live_Post_Debate, CNNW_20161020_090000_New_Day",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3335/end/3336,"SO, WE NOW KNOW WHAT DONALD"
3394,10,1,FBC_20161020_090000_FBN_AM,https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3394/end/3404,"WOMEN MORE THAN I DO. >> PLEASE, EVERYBODY. >> FRANKLY HAS BEEN LARGELY DEBUNKED, I REALLY WANT TO JUST TALK ABOUT SOMETHING SLIGHTLY DIFFERENT."
3404,6,2,"MSNBCW_20161020_130000_MSNBC_Live, FBC_20161020_090000_FBN_AM",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3404/end/3410,"DIFFERENT. SHE MENTIONS THIS WHICH IS ALL FICTION, ALL FICTION LIES."
3410,4,1,FBC_20161020_090000_FBN_AM,https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3410/end/3414,"PROBABLY OR POSSIBLY STARTED BY HER AND HER VERY SLEEZY"
3439,3,2,"MSNBCW_20161020_130000_MSNBC_Live, FBC_20161020_090000_FBN_AM",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3439/end/3442,"POTENTIALLY SERVE FIVE YEARS IN JAIL FOR LYING TO THE FBI."
3442,3,1,FBC_20161020_090000_FBN_AM,https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3442/end/3445,"ONE LIE. SHE'S LIED HUNDREDS OF TIMES TO"
3457,6,1,FBC_20161020_090000_FBN_AM,https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3457/end/3463,"IT AND SHE CAN RUN FOR THE PRESIDENCY OF THE UNITED STATES? THAT'S REALLY WHAT YOU SHOULD BE"
3468,6,1,FOXNEWSW_20161020_160000_Outnumbered,https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3468/end/3474,"CROOKED CAMPAIGN. >> SECRETARY CLINTON. >> WELL, EVERY TIME DONALD IS"
3474,7,2,"FBC_20161020_090000_FBN_AM, FOXNEWSW_20161020_160000_Outnumbered",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3474/end/3481,"PUSHED ON SOMETHING, WHICH IS OBVIOUSLY UNCOMFORTABLE LIKE WHAT THESE WOMEN ARE SAYING, HE"
3481,4,1,FBC_20161020_090000_FBN_AM,https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3481/end/3485,"WHAT THESE WOMEN ARE SAYING, HE IMMEDIATELY GOES TO DENYING"
3485,3,2,"MSNBCW_20161020_130000_MSNBC_Live, FBC_20161020_090000_FBN_AM",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3485/end/3488,"IMMEDIATELY GOES TO DENYING RESPONSIBILITY AND IT'S NOT JUST"
3532,2,2,"FOXNEWSW_20161021_000000_The_OReilly_Factor, FBC_20161020_100000_Mornings_With_Maria_Bartiromo",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3532/end/3534,"AGAINST TRUMP UNIVERSITIES BECAUSE HIS PARENTS WERE"
3534,7,3,"FOXNEWSW_20161021_000000_The_OReilly_Factor, FBC_20161020_100000_Mornings_With_Maria_Bartiromo, MSNBCW_20161020_130000_MSNBC_Live",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3534/end/3541,"BECAUSE HIS PARENTS WERE MEXICAN. SO, IF NOT ONE THING, THIS IS A PATTERN. A PATTERN OF DIVISIVENESS, OF A"
3541,1,2,"FOXNEWSW_20161021_000000_The_OReilly_Factor, FBC_20161020_100000_Mornings_With_Maria_Bartiromo",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3541/end/3542,
3542,1,4,"FOXNEWSW_20161021_000000_The_OReilly_Factor, FBC_20161020_100000_Mornings_With_Maria_Bartiromo, FOXNEWSW_20161020_210000_The_Five, FBC_20161020_230000_Lou_Dobbs_Tonight",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3542/end/3543,"VERY DARK AND IN MANY WAYS"
3543,4,5,"FOXNEWSW_20161021_000000_The_OReilly_Factor, FBC_20161020_100000_Mornings_With_Maria_Bartiromo, FOXNEWSW_20161020_080000_Fox_and_Friends_First, FOXNEWSW_20161020_210000_The_Five, FBC_20161020_230000_Lou_Dobbs_Tonight",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3543/end/3547,"VERY DARK AND IN MANY WAYS DANGEROUS VISION OF OUR COUNTRY."
3547,2,3,"FBC_20161020_100000_Mornings_With_Maria_Bartiromo, FOXNEWSW_20161020_080000_Fox_and_Friends_First, FBC_20161020_230000_Lou_Dobbs_Tonight",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3547/end/3549,"WHERE HE ENCITES VIOLENCE, WHERE HE APPLAUDS PEOPLE WHO ARE"
3549,1,2,"FBC_20161020_100000_Mornings_With_Maria_Bartiromo, FOXNEWSW_20161020_080000_Fox_and_Friends_First",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3549/end/3550,"HE APPLAUDS PEOPLE WHO ARE"
3553,10,1,FOXNEWSW_20161020_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum,https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3553/end/3563,"AT HIS RALLIES. THAT IS NOT WHO AMERICA IS. AND I HOPE THAT AS WE MOVE IN THE LAST WEEKS OF THIS CAMPAIGN, MORE AND MORE PEOPLE WILL"
3565,1,1,FBC_20161020_230000_Lou_Dobbs_Tonight,https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3565/end/3566,"UNDERSTAND WHAT'S AT STAKE IN THIS ELECTION. IT REALLY DOES COME DOWN TO WHAT"
3566,1,2,"FOXNEWSW_20161020_080000_Fox_and_Friends_First, FBC_20161020_230000_Lou_Dobbs_Tonight",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3566/end/3567,"THIS ELECTION. IT REALLY DOES COME DOWN TO WHAT"
3567,3,3,"FOXNEWSW_20161020_080000_Fox_and_Friends_First, FOXNEWSW_20161020_210000_The_Five, FBC_20161020_230000_Lou_Dobbs_Tonight",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3567/end/3570,"KIND OF COUNTRY WE ARE GOING TO HAVE. >> SO SAD WHEN SHE TALKS ABOUT"
3570,1,2,"FOXNEWSW_20161020_080000_Fox_and_Friends_First, FBC_20161020_230000_Lou_Dobbs_Tonight",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3570/end/3571,"HAVE. >> SO SAD WHEN SHE TALKS ABOUT"
3595,13,1,FOXNEWSW_20161020_100000_FOX__Friends,https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3595/end/3608,"THESE ARE QUESTIONS THAT THE AMERICAN PEOPLE HAVE. SECRETARY CLINTON, DURING YOUR YOU PROMISED TO AVOID EVEN THE APPEARANCE OF A CONFLICT OF INTEREST WITH YOUR DEALING WITH THE CLINTON FOUNDATION WHILE YOU"
3621,2,1,FOXNEWSW_20161020_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum,https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3621/end/3623,"DONORS GOT GOVERNMENT CONTRACTS"
3623,2,3,"FOXNEWSW_20161020_100000_FOX__Friends, FOXNEWSW_20161020_100000_FOX__Friends, FOXNEWSW_20161020_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3623/end/3625,"DONORS GOT GOVERNMENT CONTRACTS TAXPAYER MONEY, CAN YOU REALLY"
3625,2,4,"BLOOMBERG_20161020_210000_With_All_Due_Respect, FOXNEWSW_20161020_100000_FOX__Friends, FOXNEWSW_20161020_100000_FOX__Friends, FOXNEWSW_20161020_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3625/end/3627,"TAXPAYER MONEY, CAN YOU REALLY SAY THAT YOU KEPT YOUR PLEDGE TO"
3627,1,5,"BLOOMBERG_20161020_210000_With_All_Due_Respect, FOXNEWSW_20161020_100000_FOX__Friends, FOXNEWSW_20161020_100000_FOX__Friends, FOXNEWSW_20161020_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, FOXNEWSW_20161020_160000_Outnumbered",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3627/end/3628,"SAY THAT YOU KEPT YOUR PLEDGE TO"
3628,2,7,"BLOOMBERG_20161020_210000_With_All_Due_Respect, MSNBCW_20161020_220000_With_All_Due_Respect, CNNW_20161020_090000_New_Day, FOXNEWSW_20161020_100000_FOX__Friends, FOXNEWSW_20161020_100000_FOX__Friends, FOXNEWSW_20161020_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, FOXNEWSW_20161020_160000_Outnumbered",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3628/end/3630,"THAT SENATE COMMITTEE WHY ISN'T"
3630,3,8,"BLOOMBERG_20161020_210000_With_All_Due_Respect, MSNBCW_20161020_220000_With_All_Due_Respect, CNNW_20161020_090000_New_Day, FOXNEWSW_20161020_100000_FOX__Friends, FOXNEWSW_20161020_100000_FOX__Friends, FOXNEWSW_20161020_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, FOXNEWSW_20161020_230000_On_the_Record_With_Brit_Hume, FOXNEWSW_20161020_160000_Outnumbered",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3630/end/3633,"WHAT HAPPENED AND WHAT WENT ON BETWEEN YOU AND THE CLINTON"
3633,1,9,"BLOOMBERG_20161020_210000_With_All_Due_Respect, MSNBCW_20161020_220000_With_All_Due_Respect, CNNW_20161020_090000_New_Day, FOXNEWSW_20161020_210000_The_Five, FOXNEWSW_20161020_100000_FOX__Friends, FOXNEWSW_20161020_100000_FOX__Friends, FOXNEWSW_20161020_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, FOXNEWSW_20161020_230000_On_the_Record_With_Brit_Hume, FOXNEWSW_20161020_160000_Outnumbered",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3633/end/3634,"BETWEEN YOU AND THE CLINTON"
3634,6,11,"BLOOMBERG_20161020_210000_With_All_Due_Respect, MSNBCW_20161020_220000_With_All_Due_Respect, CNNW_20161020_090000_New_Day, FOXNEWSW_20161020_210000_The_Five, FOXNEWSW_20161020_220000_Special_Report_With_Bret_Baier, FOXNEWSW_20161020_100000_FOX__Friends, FOXNEWSW_20161020_100000_FOX__Friends, FOXNEWSW_20161020_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, FOXNEWSW_20161020_230000_On_the_Record_With_Brit_Hume, FBC_20161020_200000_After_the_Bell, FOXNEWSW_20161020_160000_Outnumbered",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3634/end/3640,"FOUNDATION, WHY ISN'T IT WHAT MR. TRUMP CALLS, PAY TO PLAY. >> WELL, EVERYTHING I DID AS SECRETARY OF STATE WAS"
3640,1,9,"BLOOMBERG_20161020_210000_With_All_Due_Respect, MSNBCW_20161020_220000_With_All_Due_Respect, CNNW_20161020_090000_New_Day, FOXNEWSW_20161020_210000_The_Five, FOXNEWSW_20161020_220000_Special_Report_With_Bret_Baier, FOXNEWSW_20161020_100000_FOX__Friends, FOXNEWSW_20161020_100000_FOX__Friends, FOXNEWSW_20161020_230000_On_the_Record_With_Brit_Hume, FBC_20161020_200000_After_the_Bell",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3640/end/3641,"SECRETARY OF STATE WAS FURTHERANCE OF OUR COUNTRY'S"
3641,4,7,"BLOOMBERG_20161020_210000_With_All_Due_Respect, MSNBCW_20161020_220000_With_All_Due_Respect, CNNW_20161020_090000_New_Day, FOXNEWSW_20161020_210000_The_Five, FOXNEWSW_20161020_220000_Special_Report_With_Bret_Baier, FOXNEWSW_20161020_100000_FOX__Friends, FOXNEWSW_20161020_100000_FOX__Friends",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3641/end/3645,"FURTHERANCE OF OUR COUNTRY'S INTERESTS AND OUR VALUES."
3645,2,6,"BLOOMBERG_20161020_210000_With_All_Due_Respect, MSNBCW_20161020_220000_With_All_Due_Respect, CNNW_20161020_090000_New_Day, FOXNEWSW_20161020_210000_The_Five, FOXNEWSW_20161020_220000_Special_Report_With_Bret_Baier, FOXNEWSW_20161020_100000_FOX__Friends",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3645/end/3647,"STATE DEPARTMENT HAS SAID THAT, I THINK THAT'S BEEN PROVEN, BUT"
3647,1,5,"MSNBCW_20161020_220000_With_All_Due_Respect, CNNW_20161020_090000_New_Day, FOXNEWSW_20161020_210000_The_Five, FOXNEWSW_20161020_220000_Special_Report_With_Bret_Baier, FOXNEWSW_20161020_100000_FOX__Friends",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3647/end/3648,"I THINK THAT'S BEEN PROVEN, BUT"
3648,1,4,"CNNW_20161020_090000_New_Day, FOXNEWSW_20161020_210000_The_Five, FOXNEWSW_20161020_220000_Special_Report_With_Bret_Baier, FOXNEWSW_20161020_100000_FOX__Friends",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3648/end/3649,"I AM HAPPY, IN FACT I AM"
3649,2,3,"FOXNEWSW_20161020_210000_The_Five, FOXNEWSW_20161020_220000_Special_Report_With_Bret_Baier, FOXNEWSW_20161020_100000_FOX__Friends",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3649/end/3651,"I AM HAPPY, IN FACT I AM THRILLED TO TALK ABOUT THE CLINTON FOUNDATION BECAUSE IT IS"
3651,3,1,FOXNEWSW_20161020_100000_FOX__Friends,https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3651/end/3654,"CLINTON FOUNDATION BECAUSE IT IS A WORLD RENOWNED CHARITY."
3658,5,1,MSNBCW_20161020_220000_With_All_Due_Respect,https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3658/end/3663,"DEBATE, I KNOW I DON'T HAVE THE TIME TO DO THAT, BUT JUST BRIEFLY, THE CLINTON FOUNDATION"
3663,12,2,"BLOOMBERG_20161020_210000_With_All_Due_Respect, MSNBCW_20161020_220000_With_All_Due_Respect",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3663/end/3675,"BRIEFLY, THE CLINTON FOUNDATION MADE IT POSSIBLE FOR 11 MILLION PEOPLE AROUND THE WORLD WITH HIV AIDS TO AFFORD TREATMENT. THAT'S ABOUT HALF OF ALL THE PEOPLE IN THE WORLD WHO ARE GETTING TREATMENT. IN PARTNERSHIP WITH THE AMERICAN"
3675,1,4,"BLOOMBERG_20161020_210000_With_All_Due_Respect, MSNBCW_20161020_220000_With_All_Due_Respect, FOXNEWSW_20161020_100000_FOX__Friends, FOXNEWSW_20161020_100000_FOX__Friends",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3675/end/3676,"GETTING TREATMENT. IN PARTNERSHIP WITH THE AMERICAN"
3676,2,5,"BLOOMBERG_20161020_210000_With_All_Due_Respect, MSNBCW_20161020_220000_With_All_Due_Respect, FOXNEWSW_20161020_220000_Special_Report_With_Bret_Baier, FOXNEWSW_20161020_100000_FOX__Friends, FOXNEWSW_20161020_100000_FOX__Friends",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3676/end/3678,"-- >> SECRETARY CLINTON --"
3678,1,6,"BLOOMBERG_20161020_210000_With_All_Due_Respect, MSNBCW_20161020_220000_With_All_Due_Respect, FOXNEWSW_20161020_220000_Special_Report_With_Bret_Baier, FOXNEWSW_20161020_100000_FOX__Friends, FOXNEWSW_20161020_100000_FOX__Friends, FOXNEWSW_20161020_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3678/end/3679,"WITH THE HEALTH ASSOCIATION"
3679,3,7,"BLOOMBERG_20161020_210000_With_All_Due_Respect, MSNBCW_20161020_220000_With_All_Due_Respect, CNNW_20161020_090000_New_Day, FOXNEWSW_20161020_220000_Special_Report_With_Bret_Baier, FOXNEWSW_20161020_100000_FOX__Friends, FOXNEWSW_20161020_100000_FOX__Friends, FOXNEWSW_20161020_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3679/end/3682,"WITH THE HEALTH ASSOCIATION WE'VE MADE ENVIRONMENTS IN SCHOOLS -- >> SECRETARY CLINTON --"
3682,3,8,"BLOOMBERG_20161020_210000_With_All_Due_Respect, MSNBCW_20161020_220000_With_All_Due_Respect, CNNW_20161020_090000_New_Day, FOXNEWSW_20161020_220000_Special_Report_With_Bret_Baier, FOXNEWSW_20161020_100000_FOX__Friends, FOXNEWSW_20161020_100000_FOX__Friends, FOXNEWSW_20161020_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, FOXNEWSW_20161020_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3682/end/3685,">> SECRETARY CLINTON -- RESPECTFULLY THIS IS AN OPEN DISCUSSION --"
3685,1,9,"BLOOMBERG_20161020_210000_With_All_Due_Respect, MSNBCW_20161020_220000_With_All_Due_Respect, CNNW_20161020_090000_New_Day, FOXNEWSW_20161020_220000_Special_Report_With_Bret_Baier, FOXNEWSW_20161020_180000_Americas_Election_HQ, FOXNEWSW_20161020_100000_FOX__Friends, FOXNEWSW_20161020_100000_FOX__Friends, FOXNEWSW_20161020_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, FOXNEWSW_20161020_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3685/end/3686,"DISCUSSION -- >> IT IS AN OPEN DISCUSSION."
3686,1,10,"BLOOMBERG_20161020_210000_With_All_Due_Respect, MSNBCW_20161020_220000_With_All_Due_Respect, CNNW_20161020_090000_New_Day, FOXNEWSW_20161020_220000_Special_Report_With_Bret_Baier, FOXNEWSW_20161020_180000_Americas_Election_HQ, FOXNEWSW_20161020_100000_FOX__Friends, FOXNEWSW_20161020_100000_FOX__Friends, FOXNEWSW_20161020_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, FOXNEWSW_20161020_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, FBC_20161020_220000_Making_Money_With_Charles_Payne",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3686/end/3687,">> IT IS AN OPEN DISCUSSION. >> SPECIFIC QUESTION TO PAY FOR"
3687,2,9,"BLOOMBERG_20161020_210000_With_All_Due_Respect, MSNBCW_20161020_220000_With_All_Due_Respect, FOXNEWSW_20161020_220000_Special_Report_With_Bret_Baier, FOXNEWSW_20161020_180000_Americas_Election_HQ, FOXNEWSW_20161020_100000_FOX__Friends, FOXNEWSW_20161020_100000_FOX__Friends, FOXNEWSW_20161020_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, FOXNEWSW_20161020_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, FBC_20161020_220000_Making_Money_With_Charles_Payne",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3687/end/3689,">> SPECIFIC QUESTION TO PAY FOR PRAY."
3689,3,10,"FOXNEWSW_20161020_080000_Fox_and_Friends_First, BLOOMBERG_20161020_210000_With_All_Due_Respect, MSNBCW_20161020_220000_With_All_Due_Respect, FOXNEWSW_20161020_220000_Special_Report_With_Bret_Baier, FOXNEWSW_20161020_180000_Americas_Election_HQ, FOXNEWSW_20161020_100000_FOX__Friends, FOXNEWSW_20161020_100000_FOX__Friends, FOXNEWSW_20161020_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, FOXNEWSW_20161020_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, FBC_20161020_220000_Making_Money_With_Charles_Payne",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3689/end/3692,"PRAY. >> IT'S BEEN VERY WELL --"
3692,1,7,"FOXNEWSW_20161020_080000_Fox_and_Friends_First, MSNBCW_20161020_220000_With_All_Due_Respect, FOXNEWSW_20161020_220000_Special_Report_With_Bret_Baier, FOXNEWSW_20161020_100000_FOX__Friends, FOXNEWSW_20161020_100000_FOX__Friends, FOXNEWSW_20161020_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, FBC_20161020_220000_Making_Money_With_Charles_Payne",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3692/end/3693,
3693,1,6,"MSNBCW_20161020_220000_With_All_Due_Respect, FOXNEWSW_20161020_220000_Special_Report_With_Bret_Baier, FOXNEWSW_20161020_100000_FOX__Friends, FOXNEWSW_20161020_100000_FOX__Friends, FOXNEWSW_20161020_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, FBC_20161020_220000_Making_Money_With_Charles_Payne",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3693/end/3694,"LET'S LET -- >> IT'S BEEN VERY WELL --"
3694,1,4,"FOXNEWSW_20161020_220000_Special_Report_With_Bret_Baier, FOXNEWSW_20161020_100000_FOX__Friends, FOXNEWSW_20161020_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, FBC_20161020_220000_Making_Money_With_Charles_Payne",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3694/end/3695,"LET'S LET -- >> IT'S BEEN VERY WELL --"
