start_second,duration,coverage_count,programs,match_url,transcript
1705,1,18,"FOXNEWSW_20161010_200000_Your_World_With_Neil_Cavuto, FOXNEWSW_20161010_100000_FOX__Friends, FOXNEWSW_20161010_030000_The_Kelly_File, MSNBCW_20161010_200000_MSNBC_Live, MSNBCW_20161010_090000_First_Look, CNNW_20161010_063000_Debate_Night_in_America, CNNW_20161010_140000_CNN_Newsroom_With_Carol_Costello, FBC_20161010_130000_Varney__Company, FOXNEWSW_20161010_160000_Outnumbered, CNNW_20161010_080000_Early_Start_With_John_Berman_and_Christine_Romans, CNNW_20161010_160000_Inside_Politics, CNNW_20161010_100000_New_Day, CNNW_20161010_100000_New_Day, CNNW_20161010_130000_CNN_Newsroom_With_Carol_Costello, CNNW_20161010_120000_New_Day, FBC_20161010_210000_Risk_and_Reward_With_Deidre_Bolton, BLOOMBERG_20161010_210000_With_All_Due_Respect, MSNBCW_20161010_220000_With_All_Due_Respect",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1705/end/1706,">> WELL, WE TURNED OVER 35,000."
1706,4,12,"FOXNEWSW_20161010_200000_Your_World_With_Neil_Cavuto, FOXNEWSW_20161010_030000_The_Kelly_File, MSNBCW_20161010_200000_MSNBC_Live, MSNBCW_20161010_090000_First_Look, CNNW_20161010_063000_Debate_Night_in_America, FBC_20161010_130000_Varney__Company, CNNW_20161010_080000_Early_Start_With_John_Berman_and_Christine_Romans, CNNW_20161010_160000_Inside_Politics, CNNW_20161010_100000_New_Day, BLOOMBERG_20161010_210000_With_All_Due_Respect, MSNBCW_20161010_220000_With_All_Due_Respect, MSNBCW_20161010_230000_Hardball_With_Chris_Matthews",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1706/end/1710,">> OH, YEAH, WHAT ABOUT THE OTHER -- >> PLEASE ALLOW HER TO RESPOND."
1710,5,10,"FOXNEWSW_20161010_200000_Your_World_With_Neil_Cavuto, MSNBCW_20161010_200000_MSNBC_Live, MSNBCW_20161010_090000_First_Look, CNNW_20161010_063000_Debate_Night_in_America, FBC_20161010_130000_Varney__Company, CNNW_20161010_080000_Early_Start_With_John_Berman_and_Christine_Romans, CNNW_20161010_160000_Inside_Politics, BLOOMBERG_20161010_210000_With_All_Due_Respect, MSNBCW_20161010_220000_With_All_Due_Respect, MSNBCW_20161010_230000_Hardball_With_Chris_Matthews",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1710/end/1715,"OTHER -- >> PLEASE ALLOW HER TO RESPOND. SHE DIDN'T TALK WHILE YOU TALKED. >> THAT'S TRUE, I DIDN'T. >> BECAUSE YOU HAVE NOTHING TO SAY."
1715,1,9,"FOXNEWSW_20161010_200000_Your_World_With_Neil_Cavuto, MSNBCW_20161010_200000_MSNBC_Live, MSNBCW_20161010_090000_First_Look, CNNW_20161010_063000_Debate_Night_in_America, FBC_20161010_130000_Varney__Company, CNNW_20161010_080000_Early_Start_With_John_Berman_and_Christine_Romans, CNNW_20161010_160000_Inside_Politics, BLOOMBERG_20161010_210000_With_All_Due_Respect, MSNBCW_20161010_230000_Hardball_With_Chris_Matthews",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1715/end/1716,"SAY. >> THE FIRST DEBATE I'LL TRY NOT"
1716,3,8,"FOXNEWSW_20161010_200000_Your_World_With_Neil_Cavuto, MSNBCW_20161010_200000_MSNBC_Live, MSNBCW_20161010_090000_First_Look, CNNW_20161010_063000_Debate_Night_in_America, FBC_20161010_130000_Varney__Company, CNNW_20161010_080000_Early_Start_With_John_Berman_and_Christine_Romans, CNNW_20161010_160000_Inside_Politics, MSNBCW_20161010_230000_Hardball_With_Chris_Matthews",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1716/end/1719,">> THE FIRST DEBATE I'LL TRY NOT TO IN THIS DEBATE BECAUSE I'D LIKE TO GET TO THE QUESTIONS"
1719,4,7,"MSNBCW_20161010_200000_MSNBC_Live, MSNBCW_20161010_090000_First_Look, CNNW_20161010_063000_Debate_Night_in_America, FBC_20161010_130000_Varney__Company, CNNW_20161010_080000_Early_Start_With_John_Berman_and_Christine_Romans, CNNW_20161010_160000_Inside_Politics, MSNBCW_20161010_230000_Hardball_With_Chris_Matthews",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1719/end/1723,"LIKE TO GET TO THE QUESTIONS THAT THE PEOPLE HAVE BROUGHT HERE TONIGHT TO TALK TO US ABOUT. >> AND GET OFF THIS QUESTION."
1723,1,8,"MSNBCW_20161010_200000_MSNBC_Live, MSNBCW_20161010_090000_First_Look, CNNW_20161010_063000_Debate_Night_in_America, FBC_20161010_130000_Varney__Company, CNNW_20161010_080000_Early_Start_With_John_Berman_and_Christine_Romans, CNNW_20161010_160000_Inside_Politics, CNNW_20161011_010000_Anderson_Cooper_360, MSNBCW_20161010_230000_Hardball_With_Chris_Matthews",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1723/end/1724,"ABOUT. >> AND GET OFF THIS QUESTION."
1724,1,18,"FOXNEWSW_20161010_030000_The_Kelly_File, MSNBCW_20161010_200000_MSNBC_Live, MSNBCW_20161010_090000_First_Look, CNNW_20161010_063000_Debate_Night_in_America, CNNW_20161010_140000_CNN_Newsroom_With_Carol_Costello, FOXNEWSW_20161010_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, FBC_20161010_130000_Varney__Company, CNNW_20161010_080000_Early_Start_With_John_Berman_and_Christine_Romans, CNNW_20161010_110000_New_Day, CNNW_20161010_160000_Inside_Politics, CNNW_20161010_100000_New_Day, CNNW_20161010_130000_CNN_Newsroom_With_Carol_Costello, CNNW_20161010_170000_Wolf, CNBC_20161010_080000_Street_Signs, FBC_20161011_000000_Kennedy, CNNW_20161010_120000_New_Day, CNNW_20161011_010000_Anderson_Cooper_360, MSNBCW_20161010_230000_Hardball_With_Chris_Matthews",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1724/end/1725,
1725,1,25,"FBC_20161010_040000_Second_Presidential_Debate, FBC_20161010_100000_Mornings_With_Maria_Bartiromo, FOXNEWSW_20161010_030000_The_Kelly_File, MSNBCW_20161010_200000_MSNBC_Live, MSNBCW_20161010_090000_First_Look, CNNW_20161010_063000_Debate_Night_in_America, CNNW_20161010_140000_CNN_Newsroom_With_Carol_Costello, FOXNEWSW_20161010_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, FOXNEWSW_20161010_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, FOXNEWSW_20161010_080000_Fox_and_Friends_First, FBC_20161010_130000_Varney__Company, CNNW_20161010_080000_Early_Start_With_John_Berman_and_Christine_Romans, CNNW_20161010_110000_New_Day, CNNW_20161010_160000_Inside_Politics, CNNW_20161010_100000_New_Day, FOXNEWSW_20161010_150000_Happening_Now, CNNW_20161010_130000_CNN_Newsroom_With_Carol_Costello, CNNW_20161010_170000_Wolf, CNBC_20161010_080000_Street_Signs, FBC_20161011_000000_Kennedy, CNNW_20161010_120000_New_Day, CNNW_20161011_010000_Anderson_Cooper_360, BLOOMBERG_20161010_210000_With_All_Due_Respect, MSNBCW_20161010_220000_With_All_Due_Respect, MSNBCW_20161010_230000_Hardball_With_Chris_Matthews",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1725/end/1726,
1726,1,26,"FBC_20161010_040000_Second_Presidential_Debate, FBC_20161010_060000_Second_Presidential_Debate, FBC_20161010_100000_Mornings_With_Maria_Bartiromo, FOXNEWSW_20161010_030000_The_Kelly_File, MSNBCW_20161010_090000_First_Look, CNNW_20161010_063000_Debate_Night_in_America, MSNBCW_20161010_130000_MSNBC_Live, CNNW_20161010_140000_CNN_Newsroom_With_Carol_Costello, FOXNEWSW_20161010_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, FOXNEWSW_20161010_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, FOXNEWSW_20161010_080000_Fox_and_Friends_First, FBC_20161010_130000_Varney__Company, CNNW_20161010_110000_New_Day, CNNW_20161010_160000_Inside_Politics, CNNW_20161010_100000_New_Day, CNNW_20161010_100000_New_Day, FOXNEWSW_20161010_150000_Happening_Now, CNNW_20161010_130000_CNN_Newsroom_With_Carol_Costello, CNNW_20161010_170000_Wolf, CNBC_20161010_080000_Street_Signs, FBC_20161011_000000_Kennedy, CNNW_20161010_120000_New_Day, CNNW_20161011_010000_Anderson_Cooper_360, BLOOMBERG_20161010_210000_With_All_Due_Respect, MSNBCW_20161010_220000_With_All_Due_Respect, MSNBCW_20161010_230000_Hardball_With_Chris_Matthews",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1726/end/1727,">> POCK, DONALD."
1727,1,27,"FBC_20161010_040000_Second_Presidential_Debate, FBC_20161010_060000_Second_Presidential_Debate, FBC_20161010_100000_Mornings_With_Maria_Bartiromo, FBC_20161010_010000_Second_Presidential_Debate, FOXNEWSW_20161010_030000_The_Kelly_File, MSNBCW_20161010_090000_First_Look, CNNW_20161010_063000_Debate_Night_in_America, MSNBCW_20161010_130000_MSNBC_Live, CNNW_20161010_140000_CNN_Newsroom_With_Carol_Costello, FOXNEWSW_20161010_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, FOXNEWSW_20161010_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, FOXNEWSW_20161010_080000_Fox_and_Friends_First, FBC_20161010_130000_Varney__Company, CNNW_20161010_110000_New_Day, CNNW_20161010_160000_Inside_Politics, CNNW_20161010_100000_New_Day, CNNW_20161010_100000_New_Day, FOXNEWSW_20161010_150000_Happening_Now, CNNW_20161010_130000_CNN_Newsroom_With_Carol_Costello, CNNW_20161010_170000_Wolf, CNBC_20161010_080000_Street_Signs, FBC_20161011_000000_Kennedy, CNNW_20161010_120000_New_Day, CNNW_20161011_010000_Anderson_Cooper_360, BLOOMBERG_20161010_210000_With_All_Due_Respect, MSNBCW_20161010_220000_With_All_Due_Respect, MSNBCW_20161010_230000_Hardball_With_Chris_Matthews",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1727/end/1728,">> POCK, DONALD."
1728,1,26,"FBC_20161010_040000_Second_Presidential_Debate, FBC_20161010_060000_Second_Presidential_Debate, FBC_20161010_100000_Mornings_With_Maria_Bartiromo, FBC_20161010_010000_Second_Presidential_Debate, FOXNEWSW_20161010_030000_The_Kelly_File, MSNBCW_20161010_090000_First_Look, CNNW_20161010_063000_Debate_Night_in_America, MSNBCW_20161010_130000_MSNBC_Live, CNNW_20161010_140000_CNN_Newsroom_With_Carol_Costello, FOXNEWSW_20161010_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, FOXNEWSW_20161010_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, FOXNEWSW_20161010_080000_Fox_and_Friends_First, FBC_20161010_130000_Varney__Company, CNNW_20161010_110000_New_Day, CNNW_20161010_160000_Inside_Politics, CNNW_20161010_100000_New_Day, CNNW_20161010_100000_New_Day, CNNW_20161010_130000_CNN_Newsroom_With_Carol_Costello, CNNW_20161010_170000_Wolf, CNBC_20161010_080000_Street_Signs, FBC_20161011_000000_Kennedy, CNNW_20161010_120000_New_Day, CNNW_20161011_010000_Anderson_Cooper_360, BLOOMBERG_20161010_210000_With_All_Due_Respect, MSNBCW_20161010_220000_With_All_Due_Respect, MSNBCW_20161010_230000_Hardball_With_Chris_Matthews",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1728/end/1729,"I KNOW YOU'RE IN TO BIG"
1729,1,25,"FBC_20161010_040000_Second_Presidential_Debate, FBC_20161010_060000_Second_Presidential_Debate, FBC_20161010_100000_Mornings_With_Maria_Bartiromo, FBC_20161010_010000_Second_Presidential_Debate, FOXNEWSW_20161010_030000_The_Kelly_File, MSNBCW_20161010_090000_First_Look, CNNW_20161010_063000_Debate_Night_in_America, MSNBCW_20161010_130000_MSNBC_Live, CNNW_20161010_140000_CNN_Newsroom_With_Carol_Costello, FOXNEWSW_20161010_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, FOXNEWSW_20161010_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, FOXNEWSW_20161010_080000_Fox_and_Friends_First, FBC_20161010_130000_Varney__Company, CNNW_20161010_160000_Inside_Politics, CNNW_20161010_100000_New_Day, CNNW_20161010_100000_New_Day, CNNW_20161010_130000_CNN_Newsroom_With_Carol_Costello, CNNW_20161010_170000_Wolf, CNBC_20161010_080000_Street_Signs, FBC_20161011_000000_Kennedy, CNNW_20161010_120000_New_Day, CNNW_20161011_010000_Anderson_Cooper_360, BLOOMBERG_20161010_210000_With_All_Due_Respect, MSNBCW_20161010_220000_With_All_Due_Respect, MSNBCW_20161010_230000_Hardball_With_Chris_Matthews",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1729/end/1730,"I KNOW YOU'RE IN TO BIG DIVERSION TONIGHT, ANYTHING TO"
1730,1,23,"FBC_20161010_040000_Second_Presidential_Debate, FBC_20161010_060000_Second_Presidential_Debate, FBC_20161010_100000_Mornings_With_Maria_Bartiromo, FBC_20161010_010000_Second_Presidential_Debate, FOXNEWSW_20161010_030000_The_Kelly_File, MSNBCW_20161010_090000_First_Look, MSNBCW_20161010_130000_MSNBC_Live, CNNW_20161010_140000_CNN_Newsroom_With_Carol_Costello, FOXNEWSW_20161010_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, FOXNEWSW_20161010_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, FOXNEWSW_20161010_080000_Fox_and_Friends_First, FBC_20161010_130000_Varney__Company, CNNW_20161010_100000_New_Day, CNNW_20161010_100000_New_Day, CNNW_20161010_130000_CNN_Newsroom_With_Carol_Costello, CNNW_20161010_170000_Wolf, CNBC_20161010_080000_Street_Signs, FBC_20161011_000000_Kennedy, CNNW_20161010_120000_New_Day, CNNW_20161011_010000_Anderson_Cooper_360, BLOOMBERG_20161010_210000_With_All_Due_Respect, MSNBCW_20161010_220000_With_All_Due_Respect, MSNBCW_20161010_230000_Hardball_With_Chris_Matthews",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1730/end/1731,"DIVERSION TONIGHT, ANYTHING TO"
1731,3,9,"FBC_20161010_040000_Second_Presidential_Debate, FBC_20161010_060000_Second_Presidential_Debate, FBC_20161010_010000_Second_Presidential_Debate, FOXNEWSW_20161010_030000_The_Kelly_File, MSNBCW_20161010_090000_First_Look, FOXNEWSW_20161010_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, BLOOMBERG_20161010_210000_With_All_Due_Respect, MSNBCW_20161010_220000_With_All_Due_Respect, MSNBCW_20161010_230000_Hardball_With_Chris_Matthews",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1731/end/1734,"AVOID TALKING ABOUT YOUR CAMPAIGN THE WAY IT'S EXPLODING"
1734,2,7,"FBC_20161010_040000_Second_Presidential_Debate, FBC_20161010_060000_Second_Presidential_Debate, FBC_20161010_010000_Second_Presidential_Debate, FOXNEWSW_20161010_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, BLOOMBERG_20161010_210000_With_All_Due_Respect, MSNBCW_20161010_220000_With_All_Due_Respect, MSNBCW_20161010_230000_Hardball_With_Chris_Matthews",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1734/end/1736,"CAMPAIGN THE WAY IT'S EXPLODING THE WAY REPUBLICANS ARE LEAVING"
1736,1,6,"FBC_20161010_040000_Second_Presidential_Debate, FBC_20161010_060000_Second_Presidential_Debate, FBC_20161010_010000_Second_Presidential_Debate, FOXNEWSW_20161010_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, BLOOMBERG_20161010_210000_With_All_Due_Respect, MSNBCW_20161010_230000_Hardball_With_Chris_Matthews",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1736/end/1737,"THE WAY REPUBLICANS ARE LEAVING YOU. >> LET'S SHE WHAT HAPPENS --"
1737,2,5,"FBC_20161010_040000_Second_Presidential_Debate, FBC_20161010_060000_Second_Presidential_Debate, FBC_20161010_010000_Second_Presidential_Debate, FOXNEWSW_20161010_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, MSNBCW_20161010_230000_Hardball_With_Chris_Matthews",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1737/end/1739,"YOU. >> LET'S SHE WHAT HAPPENS -- ALLOW HER TO RESPOND. >> LET'S SEE WHAT HAPPENS."
1739,3,6,"FBC_20161010_090000_FBN_AM, FBC_20161010_090000_FBN_AM, FBC_20161010_040000_Second_Presidential_Debate, FBC_20161010_060000_Second_Presidential_Debate, FBC_20161010_010000_Second_Presidential_Debate, FOXNEWSW_20161010_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1739/end/1742,"ALLOW HER TO RESPOND. >> LET'S SEE WHAT HAPPENS. >>  THAT PEOPLE CARE ABOUT TONIGHT. LET'S GET TO THEIR QUESTION."
1742,1,12,"FBC_20161010_090000_FBN_AM, FBC_20161010_090000_FBN_AM, FBC_20161010_040000_Second_Presidential_Debate, FBC_20161010_060000_Second_Presidential_Debate, FBC_20161010_010000_Second_Presidential_Debate, FOXNEWSW_20161010_100000_FOX__Friends, MSNBCW_20161010_090000_First_Look, FOXNEWSW_20161010_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, FOXNEWSW_20161010_080000_Fox_and_Friends_First, FBC_20161010_130000_Varney__Company, FOXNEWSW_20161010_160000_Outnumbered, FOXNEWSW_20161010_150000_Happening_Now",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1742/end/1743,"TONIGHT. LET'S GET TO THEIR QUESTION. >> THE QUESTION HERE FROM KEN"
1743,1,17,"FBC_20161010_090000_FBN_AM, FBC_20161010_090000_FBN_AM, FBC_20161010_040000_Second_Presidential_Debate, FBC_20161010_060000_Second_Presidential_Debate, FBC_20161010_100000_Mornings_With_Maria_Bartiromo, FBC_20161010_220000_Making_Money_With_Charles_Payne, FBC_20161010_010000_Second_Presidential_Debate, FOXNEWSW_20161010_100000_FOX__Friends, FOXNEWSW_20161010_030000_The_Kelly_File, MSNBCW_20161010_090000_First_Look, FOXNEWSW_20161010_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, FOXNEWSW_20161010_080000_Fox_and_Friends_First, FBC_20161010_130000_Varney__Company, FOXNEWSW_20161010_160000_Outnumbered, FOXNEWSW_20161010_150000_Happening_Now, MSNBCW_20161010_100000_Morning_Joe, FBC_20161010_180000_The_Intelligence_Report_With_Trish_Regan",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1743/end/1744,">> THE QUESTION HERE FROM KEN"
1744,2,19,"FBC_20161010_090000_FBN_AM, FBC_20161010_090000_FBN_AM, FBC_20161010_040000_Second_Presidential_Debate, FBC_20161010_060000_Second_Presidential_Debate, FBC_20161010_100000_Mornings_With_Maria_Bartiromo, FBC_20161010_220000_Making_Money_With_Charles_Payne, FBC_20161010_010000_Second_Presidential_Debate, FOXNEWSW_20161010_100000_FOX__Friends, FOXNEWSW_20161010_030000_The_Kelly_File, MSNBCW_20161010_090000_First_Look, FOXNEWSW_20161010_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, FOXNEWSW_20161010_080000_Fox_and_Friends_First, FBC_20161010_130000_Varney__Company, FOXNEWSW_20161010_160000_Outnumbered, FOXNEWSW_20161010_150000_Happening_Now, CNBC_20161010_100000_Squawk_Box, MSNBCW_20161010_100000_Morning_Joe, MSNBCW_20161010_100000_Morning_Joe, FBC_20161010_180000_The_Intelligence_Report_With_Trish_Regan",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1744/end/1746,"KARPOWICZ, A QUESTION ABOUT"
1746,2,18,"FBC_20161010_090000_FBN_AM, FBC_20161010_090000_FBN_AM, FBC_20161010_040000_Second_Presidential_Debate, FBC_20161010_060000_Second_Presidential_Debate, FBC_20161010_100000_Mornings_With_Maria_Bartiromo, FBC_20161010_220000_Making_Money_With_Charles_Payne, FBC_20161010_010000_Second_Presidential_Debate, FOXNEWSW_20161010_030000_The_Kelly_File, MSNBCW_20161010_090000_First_Look, FOXNEWSW_20161010_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, FOXNEWSW_20161010_080000_Fox_and_Friends_First, FBC_20161010_130000_Varney__Company, FOXNEWSW_20161010_160000_Outnumbered, CNNW_20161010_100000_New_Day, CNBC_20161010_100000_Squawk_Box, MSNBCW_20161010_100000_Morning_Joe, MSNBCW_20161010_100000_Morning_Joe, FBC_20161010_180000_The_Intelligence_Report_With_Trish_Regan",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1746/end/1748,"KARPOWICZ, A QUESTION ABOUT HEALTH CARE. >> ANDERSON WHY AREN'T YOU"
1748,1,16,"FBC_20161010_090000_FBN_AM, FBC_20161010_090000_FBN_AM, FBC_20161010_040000_Second_Presidential_Debate, FBC_20161010_060000_Second_Presidential_Debate, FBC_20161010_220000_Making_Money_With_Charles_Payne, FBC_20161010_010000_Second_Presidential_Debate, FOXNEWSW_20161010_030000_The_Kelly_File, MSNBCW_20161010_090000_First_Look, FOXNEWSW_20161010_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, FOXNEWSW_20161010_080000_Fox_and_Friends_First, FBC_20161010_130000_Varney__Company, CNNW_20161010_100000_New_Day, CNBC_20161010_100000_Squawk_Box, MSNBCW_20161010_100000_Morning_Joe, MSNBCW_20161010_100000_Morning_Joe, FBC_20161010_180000_The_Intelligence_Report_With_Trish_Regan",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1748/end/1749,">> ANDERSON WHY AREN'T YOU"
1749,2,15,"FBC_20161010_090000_FBN_AM, FBC_20161010_040000_Second_Presidential_Debate, FBC_20161010_060000_Second_Presidential_Debate, FBC_20161010_220000_Making_Money_With_Charles_Payne, FBC_20161010_010000_Second_Presidential_Debate, FOXNEWSW_20161010_030000_The_Kelly_File, MSNBCW_20161010_090000_First_Look, FOXNEWSW_20161010_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, FOXNEWSW_20161010_080000_Fox_and_Friends_First, FBC_20161010_130000_Varney__Company, CNNW_20161010_100000_New_Day, CNBC_20161010_100000_Squawk_Box, MSNBCW_20161010_100000_Morning_Joe, MSNBCW_20161010_100000_Morning_Joe, FBC_20161010_180000_The_Intelligence_Report_With_Trish_Regan",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1749/end/1751,"BRINGING UP THE E-MAILS? >> YOU BROUGHT UP THE E-MAILS."
1751,1,12,"FBC_20161010_090000_FBN_AM, FBC_20161010_060000_Second_Presidential_Debate, FBC_20161010_220000_Making_Money_With_Charles_Payne, FBC_20161010_010000_Second_Presidential_Debate, MSNBCW_20161010_090000_First_Look, FOXNEWSW_20161010_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, FOXNEWSW_20161010_080000_Fox_and_Friends_First, FBC_20161010_130000_Varney__Company, CNNW_20161010_100000_New_Day, CNBC_20161010_100000_Squawk_Box, MSNBCW_20161010_100000_Morning_Joe, FBC_20161010_180000_The_Intelligence_Report_With_Trish_Regan",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1751/end/1752,">> YOU BROUGHT UP THE E-MAILS. >> IT HASN'T."
1752,1,8,"FBC_20161010_090000_FBN_AM, FBC_20161010_060000_Second_Presidential_Debate, FBC_20161010_220000_Making_Money_With_Charles_Payne, FBC_20161010_010000_Second_Presidential_Debate, FOXNEWSW_20161010_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, FBC_20161010_130000_Varney__Company, CNBC_20161010_100000_Squawk_Box, FBC_20161010_180000_The_Intelligence_Report_With_Trish_Regan",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1752/end/1753,">> IT HASN'T. HASN'T BEEN FINISHED AT ALL."
1771,3,1,FOXNEWSW_20161010_090000_Fox_and_Friends_First,https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1771/end/1774,"PRESCRIPTIONS HAVE GONE UP. AND THE COVERAGE HAS GONE DOWN."
1776,1,1,FBC_20161010_090000_FBN_AM,https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1776/end/1777,
1777,4,2,"FBC_20161010_090000_FBN_AM, FBC_20161010_100000_Mornings_With_Maria_Bartiromo",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1777/end/1781,"COSTS DOWN AND MAKE COVERAGE BETTER. >> THAT FIRST ONE GOES TO"
1781,3,3,"FBC_20161010_090000_FBN_AM, FBC_20161010_100000_Mornings_With_Maria_Bartiromo, FOXNEWSW_20161010_100000_FOX__Friends",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1781/end/1784,"BETTER. >> THAT FIRST ONE GOES TO SECRETARY CLINTON YOU STARTED OUT WITH THE LAST ONE TO THE"
1784,2,1,FBC_20161010_090000_FBN_AM,https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1784/end/1786,"AUDIENCE. >> HE WANTS TO START, HE CAN START."
1798,1,1,CNNW_20161010_180000_CNN_Newsroom_With_Brooke_Baldwin,https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1798/end/1799,"REPEALING IT AND GETTING RID OF"
1799,2,3,"CNNW_20161010_180000_CNN_Newsroom_With_Brooke_Baldwin, FOXNEWSW_20161010_100000_FOX__Friends, FOXNEWSW_20161010_080000_Fox_and_Friends_First",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1799/end/1801,"THE AFFORDABLE CARE ACT. AND I'M GOING TO FIX IT."
1801,6,4,"CNNW_20161010_180000_CNN_Newsroom_With_Brooke_Baldwin, FOXNEWSW_20161010_100000_FOX__Friends, FOXNEWSW_20161010_080000_Fox_and_Friends_First, FOXNEWSW_20161010_090000_Fox_and_Friends_First",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/1801/end/1807,"AND I'M GOING TO FIX IT. BECAUSE I AGREE WITH YOU. PREMIUMS HAVE GOTTEN TOO HIGH, COPAYS, DEDUCTIBLES,"
